[2024-07-25 21:00:08,253] [INFO] [real_accelerator.py:191:get_accelerator] Setting ds_accelerator to cuda (auto detect)
skip model.decoder.layers.0.fc1.bias
skip model.decoder.layers.0.fc2.bias
skip model.decoder.layers.1.fc1.bias
skip model.decoder.layers.1.fc2.bias
skip model.decoder.layers.2.fc1.bias
skip model.decoder.layers.2.fc2.bias
skip model.decoder.layers.3.fc1.bias
skip model.decoder.layers.3.fc2.bias
skip model.decoder.layers.4.fc1.bias
skip model.decoder.layers.4.fc2.bias
skip model.decoder.layers.5.fc1.bias
skip model.decoder.layers.5.fc2.bias
skip model.decoder.layers.6.fc1.bias
skip model.decoder.layers.6.fc2.bias
skip model.decoder.layers.7.fc1.bias
skip model.decoder.layers.7.fc2.bias
skip model.decoder.layers.8.fc1.bias
skip model.decoder.layers.8.fc2.bias
skip model.decoder.layers.9.fc1.bias
skip model.decoder.layers.9.fc2.bias
skip model.decoder.layers.10.fc1.bias
skip model.decoder.layers.10.fc2.bias
skip model.decoder.layers.11.fc1.bias
skip model.decoder.layers.11.fc2.bias
skip model.decoder.layers.12.fc1.bias
skip model.decoder.layers.12.fc2.bias
skip model.decoder.layers.13.fc1.bias
skip model.decoder.layers.13.fc2.bias
skip model.decoder.layers.14.fc1.bias
skip model.decoder.layers.14.fc2.bias
skip model.decoder.layers.15.fc1.bias
skip model.decoder.layers.15.fc2.bias
skip model.decoder.layers.16.fc1.bias
skip model.decoder.layers.16.fc2.bias
skip model.decoder.layers.17.fc1.bias
skip model.decoder.layers.17.fc2.bias
skip model.decoder.layers.18.fc1.bias
skip model.decoder.layers.18.fc2.bias
skip model.decoder.layers.19.fc1.bias
skip model.decoder.layers.19.fc2.bias
skip model.decoder.layers.20.fc1.bias
skip model.decoder.layers.20.fc2.bias
skip model.decoder.layers.21.fc1.bias
skip model.decoder.layers.21.fc2.bias
skip model.decoder.layers.22.fc1.bias
skip model.decoder.layers.22.fc2.bias
skip model.decoder.layers.23.fc1.bias
skip model.decoder.layers.23.fc2.bias
{'loss': 8.8252, 'learning_rate': 4.992308283978156e-05, 'epoch': 0.01}
{'loss': 6.6564, 'learning_rate': 4.800015383432044e-05, 'epoch': 0.2}
{'loss': 6.573, 'learning_rate': 4.7923236674102e-05, 'epoch': 0.21}
{'loss': 6.6219, 'learning_rate': 4.784631951388355e-05, 'epoch': 0.22}
{'loss': 6.569, 'learning_rate': 4.7769402353665105e-05, 'epoch': 0.22}
{'loss': 6.5824, 'learning_rate': 4.769248519344666e-05, 'epoch': 0.23}
{'loss': 6.5915, 'learning_rate': 4.761556803322821e-05, 'epoch': 0.24}
{'loss': 6.5907, 'learning_rate': 4.753865087300977e-05, 'epoch': 0.25}
{'loss': 6.537, 'learning_rate': 4.746173371279133e-05, 'epoch': 0.25}
{'loss': 6.4872, 'learning_rate': 4.738481655257288e-05, 'epoch': 0.26}
{'loss': 6.4941, 'learning_rate': 4.7307899392354435e-05, 'epoch': 0.27}
{'loss': 6.5288, 'learning_rate': 4.723098223213599e-05, 'epoch': 0.28}
{'loss': 6.4976, 'learning_rate': 4.715406507191755e-05, 'epoch': 0.28}
{'loss': 6.3893, 'learning_rate': 4.707714791169911e-05, 'epoch': 0.29}
{'loss': 6.3492, 'learning_rate': 4.700023075148066e-05, 'epoch': 0.3}
{'loss': 6.4515, 'learning_rate': 4.6923313591262215e-05, 'epoch': 0.31}
{'loss': 6.3298, 'learning_rate': 4.684639643104377e-05, 'epoch': 0.32}
{'loss': 6.4291, 'learning_rate': 4.676947927082532e-05, 'epoch': 0.32}
{'loss': 6.3751, 'learning_rate': 4.669256211060688e-05, 'epoch': 0.33}
{'loss': 6.4112, 'learning_rate': 4.661564495038843e-05, 'epoch': 0.34}
{'loss': 6.3948, 'learning_rate': 4.653872779016999e-05, 'epoch': 0.35}
{'loss': 6.3154, 'learning_rate': 4.6461810629951546e-05, 'epoch': 0.35}
{'loss': 6.3384, 'learning_rate': 4.6384893469733096e-05, 'epoch': 0.36}
{'loss': 6.4071, 'learning_rate': 4.6307976309514654e-05, 'epoch': 0.37}
{'loss': 6.3487, 'learning_rate': 4.6231059149296204e-05, 'epoch': 0.38}
{'loss': 6.3843, 'learning_rate': 4.615414198907776e-05, 'epoch': 0.38}
{'loss': 6.297, 'learning_rate': 4.607722482885932e-05, 'epoch': 0.39}
{'loss': 6.2987, 'learning_rate': 4.6000307668640876e-05, 'epoch': 0.4}
{'loss': 6.3098, 'learning_rate': 4.5923390508422434e-05, 'epoch': 0.41}
{'loss': 6.2667, 'learning_rate': 4.584647334820399e-05, 'epoch': 0.42}
{'loss': 6.2921, 'learning_rate': 4.576955618798554e-05, 'epoch': 0.42}
{'loss': 6.1832, 'learning_rate': 4.56926390277671e-05, 'epoch': 0.43}
{'loss': 6.2204, 'learning_rate': 4.561572186754865e-05, 'epoch': 0.44}
{'loss': 6.1586, 'learning_rate': 4.553880470733021e-05, 'epoch': 0.45}
{'loss': 6.201, 'learning_rate': 4.5461887547111764e-05, 'epoch': 0.45}
{'loss': 6.1695, 'learning_rate': 4.5384970386893315e-05, 'epoch': 0.46}
{'loss': 6.1896, 'learning_rate': 4.530805322667487e-05, 'epoch': 0.47}
{'loss': 6.1315, 'learning_rate': 4.523113606645643e-05, 'epoch': 0.48}
{'loss': 6.2676, 'learning_rate': 4.515421890623798e-05, 'epoch': 0.48}
{'loss': 6.1677, 'learning_rate': 4.507730174601954e-05, 'epoch': 0.49}
{'loss': 6.0842, 'learning_rate': 4.5000384585801095e-05, 'epoch': 0.5}
{'loss': 6.1933, 'learning_rate': 4.492346742558265e-05, 'epoch': 0.51}
{'loss': 6.1757, 'learning_rate': 4.484655026536421e-05, 'epoch': 0.52}
{'loss': 6.1207, 'learning_rate': 4.476963310514576e-05, 'epoch': 0.52}
{'loss': 6.1454, 'learning_rate': 4.469271594492732e-05, 'epoch': 0.53}
{'loss': 6.2151, 'learning_rate': 4.4615798784708875e-05, 'epoch': 0.54}
{'loss': 6.1807, 'learning_rate': 4.4538881624490425e-05, 'epoch': 0.55}
{'loss': 6.1547, 'learning_rate': 4.446196446427198e-05, 'epoch': 0.55}
{'loss': 6.1002, 'learning_rate': 4.438504730405353e-05, 'epoch': 0.56}
{'loss': 6.2305, 'learning_rate': 4.430813014383509e-05, 'epoch': 0.57}
{'loss': 6.1923, 'learning_rate': 4.423121298361665e-05, 'epoch': 0.58}
{'loss': 6.1191, 'learning_rate': 4.41542958233982e-05, 'epoch': 0.58}
{'loss': 6.1118, 'learning_rate': 4.4077378663179756e-05, 'epoch': 0.59}
{'loss': 6.0541, 'learning_rate': 4.400046150296131e-05, 'epoch': 0.6}
{'loss': 6.1453, 'learning_rate': 4.392354434274287e-05, 'epoch': 0.61}
{'loss': 6.1183, 'learning_rate': 4.384662718252443e-05, 'epoch': 0.62}
{'loss': 6.1126, 'learning_rate': 4.376971002230598e-05, 'epoch': 0.62}
{'loss': 6.0134, 'learning_rate': 4.3692792862087536e-05, 'epoch': 0.63}
{'loss': 6.1642, 'learning_rate': 4.361587570186909e-05, 'epoch': 0.64}
{'loss': 6.1068, 'learning_rate': 4.3538958541650644e-05, 'epoch': 0.65}
{'loss': 6.062, 'learning_rate': 4.34620413814322e-05, 'epoch': 0.65}
{'loss': 6.022, 'learning_rate': 4.338512422121376e-05, 'epoch': 0.66}
{'loss': 6.1426, 'learning_rate': 4.330820706099531e-05, 'epoch': 0.67}
{'loss': 5.9994, 'learning_rate': 4.3231289900776866e-05, 'epoch': 0.68}
{'loss': 6.0252, 'learning_rate': 4.315437274055842e-05, 'epoch': 0.68}
{'loss': 6.1074, 'learning_rate': 4.3077455580339974e-05, 'epoch': 0.69}
{'loss': 6.0366, 'learning_rate': 4.300053842012153e-05, 'epoch': 0.7}
{'loss': 6.0216, 'learning_rate': 4.292362125990308e-05, 'epoch': 0.71}
{'loss': 6.0229, 'learning_rate': 4.284670409968464e-05, 'epoch': 0.72}
{'loss': 6.0137, 'learning_rate': 4.27697869394662e-05, 'epoch': 0.72}
{'loss': 6.0127, 'learning_rate': 4.2692869779247754e-05, 'epoch': 0.73}
{'loss': 6.0523, 'learning_rate': 4.261595261902931e-05, 'epoch': 0.74}
{'loss': 5.9199, 'learning_rate': 4.253903545881086e-05, 'epoch': 0.75}
{'loss': 6.0369, 'learning_rate': 4.246211829859242e-05, 'epoch': 0.75}
{'loss': 5.9924, 'learning_rate': 4.238520113837398e-05, 'epoch': 0.76}
{'loss': 5.9077, 'learning_rate': 4.230828397815553e-05, 'epoch': 0.77}
{'loss': 6.0048, 'learning_rate': 4.2231366817937085e-05, 'epoch': 0.78}
{'loss': 6.0109, 'learning_rate': 4.2154449657718635e-05, 'epoch': 0.78}
{'loss': 5.9799, 'learning_rate': 4.207753249750019e-05, 'epoch': 0.79}
{'loss': 5.9817, 'learning_rate': 4.200061533728175e-05, 'epoch': 0.8}
{'loss': 5.9724, 'learning_rate': 4.19236981770633e-05, 'epoch': 0.81}
{'loss': 5.9286, 'learning_rate': 4.184678101684486e-05, 'epoch': 0.82}
{'loss': 6.0786, 'learning_rate': 4.1769863856626415e-05, 'epoch': 0.82}
{'loss': 5.9454, 'learning_rate': 4.169294669640797e-05, 'epoch': 0.83}
{'loss': 5.9413, 'learning_rate': 4.161602953618953e-05, 'epoch': 0.84}
{'loss': 5.9855, 'learning_rate': 4.153911237597108e-05, 'epoch': 0.85}
{'loss': 5.9236, 'learning_rate': 4.146219521575264e-05, 'epoch': 0.85}
{'loss': 5.8715, 'learning_rate': 4.1385278055534195e-05, 'epoch': 0.86}
{'loss': 5.9463, 'learning_rate': 4.1308360895315746e-05, 'epoch': 0.87}
{'loss': 5.944, 'learning_rate': 4.12314437350973e-05, 'epoch': 0.88}
{'loss': 5.8438, 'learning_rate': 4.115452657487886e-05, 'epoch': 0.88}
{'loss': 5.9002, 'learning_rate': 4.107760941466041e-05, 'epoch': 0.89}
{'loss': 5.9208, 'learning_rate': 4.100069225444197e-05, 'epoch': 0.9}
{'loss': 5.8754, 'learning_rate': 4.092377509422352e-05, 'epoch': 0.91}
{'loss': 5.796, 'learning_rate': 4.0846857934005077e-05, 'epoch': 0.92}
{'loss': 5.9005, 'learning_rate': 4.0769940773786634e-05, 'epoch': 0.92}
{'loss': 5.9538, 'learning_rate': 4.0693023613568184e-05, 'epoch': 0.93}
{'loss': 5.8366, 'learning_rate': 4.061610645334974e-05, 'epoch': 0.94}
{'loss': 5.8114, 'learning_rate': 4.05391892931313e-05, 'epoch': 0.95}
{'loss': 5.8357, 'learning_rate': 4.0462272132912857e-05, 'epoch': 0.95}
{'loss': 5.8335, 'learning_rate': 4.0385354972694414e-05, 'epoch': 0.96}
{'loss': 5.8464, 'learning_rate': 4.0308437812475964e-05, 'epoch': 0.97}
{'loss': 5.8889, 'learning_rate': 4.023152065225752e-05, 'epoch': 0.98}
{'loss': 5.8941, 'learning_rate': 4.015460349203908e-05, 'epoch': 0.98}
{'loss': 5.8554, 'learning_rate': 4.007768633182063e-05, 'epoch': 0.99}
{'loss': 5.878, 'learning_rate': 4.000076917160219e-05, 'epoch': 1.0}
{'loss': 5.7606, 'learning_rate': 3.992385201138374e-05, 'epoch': 1.01}
{'loss': 5.8183, 'learning_rate': 3.9846934851165295e-05, 'epoch': 1.02}
{'loss': 5.9129, 'learning_rate': 3.977001769094685e-05, 'epoch': 1.02}
{'loss': 5.8697, 'learning_rate': 3.96931005307284e-05, 'epoch': 1.03}
{'loss': 5.7932, 'learning_rate': 3.961618337050996e-05, 'epoch': 1.04}
{'loss': 5.7373, 'learning_rate': 3.953926621029152e-05, 'epoch': 1.05}
{'loss': 5.7598, 'learning_rate': 3.9462349050073075e-05, 'epoch': 1.05}
{'loss': 5.8391, 'learning_rate': 3.938543188985463e-05, 'epoch': 1.06}
{'loss': 5.799, 'learning_rate': 3.930851472963618e-05, 'epoch': 1.07}
{'loss': 5.8384, 'learning_rate': 3.923159756941774e-05, 'epoch': 1.08}
{'loss': 5.7863, 'learning_rate': 3.91546804091993e-05, 'epoch': 1.08}
{'loss': 5.7712, 'learning_rate': 3.907776324898085e-05, 'epoch': 1.09}
{'loss': 5.7862, 'learning_rate': 3.9000846088762406e-05, 'epoch': 1.1}
{'loss': 5.8273, 'learning_rate': 3.892392892854396e-05, 'epoch': 1.11}
{'loss': 5.7174, 'learning_rate': 3.8847011768325513e-05, 'epoch': 1.12}
{'loss': 5.7671, 'learning_rate': 3.877009460810707e-05, 'epoch': 1.12}
{'loss': 5.7344, 'learning_rate': 3.869317744788862e-05, 'epoch': 1.13}
{'loss': 5.8399, 'learning_rate': 3.861626028767018e-05, 'epoch': 1.14}
{'loss': 5.8441, 'learning_rate': 3.8539343127451736e-05, 'epoch': 1.15}
{'loss': 5.7063, 'learning_rate': 3.846242596723329e-05, 'epoch': 1.15}
{'loss': 5.8018, 'learning_rate': 3.8385508807014844e-05, 'epoch': 1.16}
{'loss': 5.8373, 'learning_rate': 3.83085916467964e-05, 'epoch': 1.17}
{'loss': 5.7279, 'learning_rate': 3.823167448657796e-05, 'epoch': 1.18}
{'loss': 5.7136, 'learning_rate': 3.8154757326359516e-05, 'epoch': 1.18}
{'loss': 5.764, 'learning_rate': 3.807784016614107e-05, 'epoch': 1.19}
{'loss': 5.7747, 'learning_rate': 3.8000923005922624e-05, 'epoch': 1.2}
{'loss': 5.7409, 'learning_rate': 3.792400584570418e-05, 'epoch': 1.21}
{'loss': 5.7658, 'learning_rate': 3.784708868548573e-05, 'epoch': 1.22}
{'loss': 5.7141, 'learning_rate': 3.777017152526729e-05, 'epoch': 1.22}
{'loss': 5.8327, 'learning_rate': 3.769325436504885e-05, 'epoch': 1.23}
{'loss': 5.7909, 'learning_rate': 3.76163372048304e-05, 'epoch': 1.24}
{'loss': 5.7855, 'learning_rate': 3.7539420044611955e-05, 'epoch': 1.25}
{'loss': 5.7823, 'learning_rate': 3.7462502884393505e-05, 'epoch': 1.25}
{'loss': 5.7571, 'learning_rate': 3.738558572417506e-05, 'epoch': 1.26}
{'loss': 5.7092, 'learning_rate': 3.730866856395662e-05, 'epoch': 1.27}
{'loss': 5.7298, 'learning_rate': 3.723175140373818e-05, 'epoch': 1.28}
{'loss': 5.6764, 'learning_rate': 3.7154834243519735e-05, 'epoch': 1.28}
{'loss': 5.6864, 'learning_rate': 3.707791708330129e-05, 'epoch': 1.29}
{'loss': 5.6988, 'learning_rate': 3.700099992308284e-05, 'epoch': 1.3}
{'loss': 5.6932, 'learning_rate': 3.69240827628644e-05, 'epoch': 1.31}
{'loss': 5.6468, 'learning_rate': 3.684716560264595e-05, 'epoch': 1.32}
{'loss': 5.6924, 'learning_rate': 3.677024844242751e-05, 'epoch': 1.32}
{'loss': 5.7295, 'learning_rate': 3.6693331282209065e-05, 'epoch': 1.33}
{'loss': 5.6834, 'learning_rate': 3.6616414121990616e-05, 'epoch': 1.34}
{'loss': 5.7004, 'learning_rate': 3.653949696177217e-05, 'epoch': 1.35}
{'loss': 5.6629, 'learning_rate': 3.6462579801553724e-05, 'epoch': 1.35}
{'loss': 5.7778, 'learning_rate': 3.638566264133528e-05, 'epoch': 1.36}
{'loss': 5.7425, 'learning_rate': 3.630874548111684e-05, 'epoch': 1.37}
{'loss': 5.6862, 'learning_rate': 3.623182832089839e-05, 'epoch': 1.38}
{'loss': 5.6563, 'learning_rate': 3.6154911160679946e-05, 'epoch': 1.38}
{'loss': 5.6264, 'learning_rate': 3.6077994000461504e-05, 'epoch': 1.39}
{'loss': 5.7122, 'learning_rate': 3.600107684024306e-05, 'epoch': 1.4}
{'loss': 5.6716, 'learning_rate': 3.592415968002462e-05, 'epoch': 1.41}
{'loss': 5.6836, 'learning_rate': 3.584724251980617e-05, 'epoch': 1.42}
{'loss': 5.7069, 'learning_rate': 3.5770325359587726e-05, 'epoch': 1.42}
{'loss': 5.6446, 'learning_rate': 3.5693408199369284e-05, 'epoch': 1.43}
{'loss': 5.6543, 'learning_rate': 3.5616491039150834e-05, 'epoch': 1.44}
{'loss': 5.6191, 'learning_rate': 3.553957387893239e-05, 'epoch': 1.45}
{'loss': 5.6805, 'learning_rate': 3.546265671871395e-05, 'epoch': 1.45}
{'loss': 5.6458, 'learning_rate': 3.53857395584955e-05, 'epoch': 1.46}
{'loss': 5.6019, 'learning_rate': 3.530882239827706e-05, 'epoch': 1.47}
{'loss': 5.6399, 'learning_rate': 3.523190523805861e-05, 'epoch': 1.48}
{'loss': 5.6712, 'learning_rate': 3.5154988077840165e-05, 'epoch': 1.48}
{'loss': 5.7319, 'learning_rate': 3.507807091762172e-05, 'epoch': 1.49}
{'loss': 5.6547, 'learning_rate': 3.500115375740328e-05, 'epoch': 1.5}
{'loss': 5.6745, 'learning_rate': 3.492423659718484e-05, 'epoch': 1.51}
{'loss': 5.6473, 'learning_rate': 3.4847319436966394e-05, 'epoch': 1.52}
{'loss': 5.6714, 'learning_rate': 3.4770402276747945e-05, 'epoch': 1.52}
{'loss': 5.7024, 'learning_rate': 3.46934851165295e-05, 'epoch': 1.53}
{'loss': 5.6156, 'learning_rate': 3.461656795631105e-05, 'epoch': 1.54}
{'loss': 5.541, 'learning_rate': 3.453965079609261e-05, 'epoch': 1.55}
{'loss': 5.7041, 'learning_rate': 3.446273363587417e-05, 'epoch': 1.55}
{'loss': 5.577, 'learning_rate': 3.438581647565572e-05, 'epoch': 1.56}
{'loss': 5.5768, 'learning_rate': 3.4308899315437275e-05, 'epoch': 1.57}
{'loss': 5.5635, 'learning_rate': 3.423198215521883e-05, 'epoch': 1.58}
{'loss': 5.5745, 'learning_rate': 3.415506499500038e-05, 'epoch': 1.58}
{'loss': 5.5858, 'learning_rate': 3.407814783478194e-05, 'epoch': 1.59}
{'loss': 5.6955, 'learning_rate': 3.40012306745635e-05, 'epoch': 1.6}
{'loss': 5.6725, 'learning_rate': 3.3924313514345055e-05, 'epoch': 1.61}
{'loss': 5.583, 'learning_rate': 3.384739635412661e-05, 'epoch': 1.62}
{'loss': 5.5774, 'learning_rate': 3.377047919390816e-05, 'epoch': 1.62}
{'loss': 5.5836, 'learning_rate': 3.369356203368972e-05, 'epoch': 1.63}
{'loss': 5.6179, 'learning_rate': 3.361664487347128e-05, 'epoch': 1.64}
{'loss': 5.5618, 'learning_rate': 3.353972771325283e-05, 'epoch': 1.65}
{'loss': 5.5983, 'learning_rate': 3.3462810553034386e-05, 'epoch': 1.65}
{'loss': 5.6359, 'learning_rate': 3.3385893392815936e-05, 'epoch': 1.66}
{'loss': 5.5315, 'learning_rate': 3.3308976232597494e-05, 'epoch': 1.67}
{'loss': 5.5673, 'learning_rate': 3.323205907237905e-05, 'epoch': 1.68}
{'loss': 5.5331, 'learning_rate': 3.31551419121606e-05, 'epoch': 1.68}
{'loss': 5.5941, 'learning_rate': 3.307822475194216e-05, 'epoch': 1.69}
{'loss': 5.6361, 'learning_rate': 3.300130759172371e-05, 'epoch': 1.7}
{'loss': 5.5808, 'learning_rate': 3.292439043150527e-05, 'epoch': 1.71}
{'loss': 5.6151, 'learning_rate': 3.2847473271286824e-05, 'epoch': 1.72}
{'loss': 5.5898, 'learning_rate': 3.277055611106838e-05, 'epoch': 1.72}
{'loss': 5.5439, 'learning_rate': 3.269363895084994e-05, 'epoch': 1.73}
{'loss': 5.603, 'learning_rate': 3.2616721790631496e-05, 'epoch': 1.74}
{'loss': 5.5807, 'learning_rate': 3.253980463041305e-05, 'epoch': 1.75}
{'loss': 5.5828, 'learning_rate': 3.2462887470194604e-05, 'epoch': 1.75}
{'loss': 5.6052, 'learning_rate': 3.2385970309976155e-05, 'epoch': 1.76}
{'loss': 5.6346, 'learning_rate': 3.230905314975771e-05, 'epoch': 1.77}
{'loss': 5.6074, 'learning_rate': 3.223213598953927e-05, 'epoch': 1.78}
{'loss': 5.5752, 'learning_rate': 3.215521882932082e-05, 'epoch': 1.78}
{'loss': 5.61, 'learning_rate': 3.207830166910238e-05, 'epoch': 1.79}
{'loss': 5.6143, 'learning_rate': 3.2001384508883935e-05, 'epoch': 1.8}
{'loss': 5.5102, 'learning_rate': 3.1924467348665485e-05, 'epoch': 1.81}
{'loss': 5.5459, 'learning_rate': 3.184755018844704e-05, 'epoch': 1.82}
{'loss': 5.589, 'learning_rate': 3.17706330282286e-05, 'epoch': 1.82}
{'loss': 5.5794, 'learning_rate': 3.169371586801016e-05, 'epoch': 1.83}
{'loss': 5.6144, 'learning_rate': 3.1616798707791715e-05, 'epoch': 1.84}
{'loss': 5.5348, 'learning_rate': 3.1539881547573265e-05, 'epoch': 1.85}
{'loss': 5.4866, 'learning_rate': 3.146296438735482e-05, 'epoch': 1.85}
{'loss': 5.5245, 'learning_rate': 3.138604722713638e-05, 'epoch': 1.86}
{'loss': 5.5724, 'learning_rate': 3.130913006691793e-05, 'epoch': 1.87}
{'loss': 5.5416, 'learning_rate': 3.123221290669949e-05, 'epoch': 1.88}
{'loss': 5.6173, 'learning_rate': 3.115529574648104e-05, 'epoch': 1.88}
{'loss': 5.5398, 'learning_rate': 3.1078378586262596e-05, 'epoch': 1.89}
{'loss': 5.5805, 'learning_rate': 3.100146142604415e-05, 'epoch': 1.9}
{'loss': 5.5004, 'learning_rate': 3.0924544265825704e-05, 'epoch': 1.91}
{'loss': 5.5611, 'learning_rate': 3.084762710560726e-05, 'epoch': 1.92}
{'loss': 5.545, 'learning_rate': 3.077070994538882e-05, 'epoch': 1.92}
{'loss': 5.4566, 'learning_rate': 3.069379278517037e-05, 'epoch': 1.93}
{'loss': 5.5205, 'learning_rate': 3.0616875624951927e-05, 'epoch': 1.94}
{'loss': 5.4453, 'learning_rate': 3.0539958464733484e-05, 'epoch': 1.95}
{'loss': 5.5314, 'learning_rate': 3.0463041304515038e-05, 'epoch': 1.95}
{'loss': 5.5198, 'learning_rate': 3.0386124144296595e-05, 'epoch': 1.96}
{'loss': 5.5248, 'learning_rate': 3.030920698407815e-05, 'epoch': 1.97}
{'loss': 5.499, 'learning_rate': 3.0232289823859707e-05, 'epoch': 1.98}
{'loss': 5.4921, 'learning_rate': 3.0155372663641264e-05, 'epoch': 1.98}
{'loss': 5.4826, 'learning_rate': 3.0078455503422814e-05, 'epoch': 1.99}
{'loss': 5.5442, 'learning_rate': 3.0001538343204372e-05, 'epoch': 2.0}
{'loss': 5.3906, 'learning_rate': 2.9924621182985922e-05, 'epoch': 2.01}
{'loss': 5.5706, 'learning_rate': 2.984770402276748e-05, 'epoch': 2.02}
{'loss': 5.5379, 'learning_rate': 2.9770786862549037e-05, 'epoch': 2.02}
{'loss': 5.4554, 'learning_rate': 2.969386970233059e-05, 'epoch': 2.03}
{'loss': 5.4987, 'learning_rate': 2.961695254211215e-05, 'epoch': 2.04}
{'loss': 5.5318, 'learning_rate': 2.95400353818937e-05, 'epoch': 2.05}
{'loss': 5.4724, 'learning_rate': 2.9463118221675256e-05, 'epoch': 2.05}
{'loss': 5.4795, 'learning_rate': 2.9386201061456814e-05, 'epoch': 2.06}
{'loss': 5.4225, 'learning_rate': 2.9309283901238364e-05, 'epoch': 2.07}
{'loss': 5.5531, 'learning_rate': 2.923236674101992e-05, 'epoch': 2.08}
{'loss': 5.4695, 'learning_rate': 2.915544958080148e-05, 'epoch': 2.08}
{'loss': 5.489, 'learning_rate': 2.9078532420583033e-05, 'epoch': 2.09}
{'loss': 5.5028, 'learning_rate': 2.900161526036459e-05, 'epoch': 2.1}
{'loss': 5.5311, 'learning_rate': 2.892469810014614e-05, 'epoch': 2.11}
{'loss': 5.4304, 'learning_rate': 2.8847780939927698e-05, 'epoch': 2.12}
